id,year,games,age,team,assists,steals,blocks,personal_fouls,ofensive_rebounds,defensive_rebounds,points_per_game
474,2016-17,24,30,LAL,1.5,1.0,0.3,1.2,0.5,1.7,5.4
474,2017-18,72,31,TOT,0.9,1.1,0.2,1.9,0.6,1.5,5.3
474,2017-18,54,31,LAL,0.8,0.8,0.1,1.5,0.4,1.3,3.7
474,2017-18,18,31,OKC,1.3,2.1,0.3,3.1,1.1,2.3,10.1
474,2018-19,31,32,TOT,1.3,1.0,0.2,2.0,0.8,1.6,4.9
474,2018-19,7,32,PHI,1.4,1.7,0.3,2.3,0.6,1.9,7.6
474,2018-19,24,32,SAC,1.2,0.8,0.2,2.0,0.9,1.5,4.1
475,2001-02,13,21,IND,0.7,0.2,0.0,0.2,0.2,0.5,0.3
475,2002-03,10,22,IND,1.8,0.2,0.1,1.1,0.5,0.4,2.2
475,2003-04,13,23,IND,1.3,0.5,0.0,0.7,0.2,0.7,2.5
475,2004-05,18,24,NYK,0.7,0.4,0.1,0.6,0.3,0.9,1.7
476,1973-74,82,22,CLE,1.8,0.6,0.4,2.3,2.5,3.9,6.1
476,1974-75,82,23,CLE,1.6,0.9,0.5,1.8,2.5,3.7,8.4
476,1975-76,82,24,CLE,2.5,1.1,1.1,2.6,3.6,7.2,11.5
476,1976-77,81,25,CLE,2.4,1.2,1.0,2.6,3.4,6.0,8.5
476,1977-78,80,26,CLE,1.2,0.8,0.6,2.2,2.3,3.9,5.0
476,1978-79,80,27,TOT,1.1,0.8,0.8,2.2,2.0,4.0,3.9
476,1978-79,55,27,CLE,1.3,0.9,1.0,2.5,2.3,4.5,4.6
476,1978-79,25,27,DET,0.5,0.5,0.4,1.5,1.4,2.8,2.3
476,1979-80,67,28,POR,1.1,0.6,0.6,1.9,1.5,2.3,2.9
476,1980-81,78,29,LAL,0.7,0.6,0.7,2.0,1.6,2.0,2.8
476,1981-82,71,30,LAL,0.6,0.5,0.6,1.8,1.5,2.2,2.4
477,1978-79,81,23,POR,2.0,1.3,1.0,2.2,1.1,1.7,13.3
477,1979-80,82,24,POR,2.6,1.2,0.6,1.9,0.7,2.0,15.7
477,1980-81,75,25,TOT,2.0,0.8,0.5,1.3,0.5,0.7,8.6
477,1980-81,29,25,POR,1.9,1.2,0.3,1.4,0.4,0.7,7.5
477,1980-81,46,25,SAS,2.0,0.6,0.5,1.2,0.5,0.7,9.2
477,1981-82,72,26,TOT,2.6,1.1,0.4,2.1,0.8,1.5,18.8
477,1981-82,25,26,SAS,2.7,0.9,0.3,1.5,0.5,1.5,17.8
477,1981-82,47,26,CLE,2.6,1.3,0.5,2.4,0.9,1.5,19.4
477,1982-83,74,27,TOT,1.3,1.2,0.3,1.7,0.8,1.1,11.3
477,1982-83,21,27,CLE,1.3,1.0,0.3,1.3,0.4,1.3,11.4
477,1982-83,53,27,GSW,1.3,1.3,0.4,1.8,0.9,1.1,11.3
477,1983-84,53,28,TOT,0.9,0.5,0.4,1.2,0.4,0.8,7.8
477,1983-84,13,28,GSW,0.5,0.5,0.4,0.8,0.4,0.6,5.0
477,1983-84,40,28,SAS,1.1,0.5,0.4,1.4,0.4,0.8,8.7
477,1984-85,20,29,TOT,0.9,0.3,0.3,1.2,0.5,0.6,7.4
477,1984-85,9,29,SAS,0.7,0.1,0.1,0.9,0.1,0.2,3.7
477,1984-85,11,29,NJN,1.0,0.5,0.5,1.4,0.7,0.9,10.4
477,1985-86,44,30,TOT,0.9,0.4,0.1,1.0,0.3,0.9,4.8
477,1985-86,4,30,CHI,0.0,0.0,0.0,0.3,0.0,0.0,1.8
477,1985-86,40,30,CLE,1.0,0.4,0.2,1.1,0.4,1.0,5.1
478,2006-07,56,21,UTA,0.4,0.7,0.1,0.8,0.7,0.7,4.6
478,2007-08,76,22,UTA,1.8,1.7,0.3,1.4,1.3,1.6,12.0
478,2008-09,81,23,UTA,2.2,1.7,0.4,1.6,1.2,2.5,13.7
478,2009-10,58,24,TOT,2.7,1.6,0.3,1.4,0.8,2.4,8.8
478,2009-10,53,24,UTA,2.8,1.6,0.3,1.5,0.8,2.6,9.5
478,2009-10,5,24,MEM,0.6,1.2,0.0,0.0,0.2,1.2,2.0
478,2010-11,81,25,CHI,1.7,1.3,0.3,1.0,0.7,2.6,6.2
478,2011-12,66,26,CHI,2.1,1.1,0.3,1.0,1.1,2.4,6.9
478,2012-13,60,27,TOT,0.8,0.7,0.1,0.6,0.7,1.6,3.0
478,2012-13,46,27,NYK,0.9,0.7,0.1,0.6,0.6,1.5,3.6
478,2012-13,14,27,OKC,0.7,0.6,0.0,0.4,0.9,1.9,0.9
478,2013-14,24,28,TOT,0.4,0.3,0.0,0.2,0.1,0.5,0.3
478,2013-14,23,28,HOU,0.4,0.3,0.0,0.2,0.1,0.5,0.3
478,2013-14,1,28,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,2001-02,22,22,IND,0.3,0.0,0.3,1.3,0.7,0.5,2.0
479,2002-03,22,23,IND,0.2,0.1,0.2,0.7,0.6,0.5,1.9
479,2003-04,18,24,IND,0.2,0.0,0.2,0.7,0.3,0.6,1.6
479,2004-05,72,25,CHA,1.2,0.5,0.8,2.5,3.1,4.2,13.0
479,2005-06,79,26,CHA,0.6,0.2,0.4,2.9,2.3,3.3,12.4
479,2006-07,58,27,CHA,0.4,0.2,0.4,2.8,1.4,1.8,5.0
479,2007-08,50,28,TOT,0.2,0.1,0.1,1.7,0.6,1.0,2.2
479,2007-08,20,28,CHA,0.3,0.0,0.2,1.8,0.7,1.5,1.9
479,2007-08,17,28,DET,0.2,0.1,0.1,1.4,0.4,0.7,1.6
479,2007-08,13,28,TOR,0.1,0.1,0.2,1.9,0.7,0.7,3.7
479,2009-10,21,30,TOT,0.0,0.0,0.1,0.9,0.6,0.6,0.9
479,2009-10,7,30,PHI,0.0,0.1,0.1,1.3,0.9,0.9,0.7
479,2009-10,14,30,MIL,0.1,0.0,0.1,0.7,0.4,0.5,1.0
480,1949-50,64,26,AND,3.0,,,3.0,,,17.8
480,1950-51,68,27,TRI,3.9,,,3.2,,,16.8
480,1951-52,66,28,FTW,3.5,,,3.3,,,15.9
480,1952-53,68,29,FTW,2.1,,,3.0,,,10.7
480,1953-54,64,30,FTW,1.4,,,1.6,,,6.3
480,1954-55,71,31,FTW,2.0,,,1.9,,,9.7
480,1955-56,37,32,FTW,2.0,,,1.7,,,6.2
481,1984-85,78,25,SEA,1.3,0.4,0.2,2.2,1.0,2.4,4.9
481,1985-86,40,26,SEA,0.5,0.3,0.2,1.9,0.4,1.0,2.0
481,1986-87,44,27,TOT,0.4,0.5,0.1,2.7,1.1,1.5,4.0
481,1986-87,37,27,LAL,0.3,0.4,0.1,2.8,1.1,1.5,3.9
481,1986-87,7,27,SAS,0.7,0.9,0.3,1.9,1.1,1.6,4.3
481,1987-88,70,28,SAS,3.8,1.1,0.5,3.9,2.4,4.5,16.0
481,1988-89,64,29,SAS,2.0,1.6,0.5,3.9,2.3,4.0,13.7
481,1989-90,78,30,SAS,1.3,0.8,0.5,2.9,1.1,3.1,6.6
481,1990-91,75,31,MIL,1.7,1.1,0.6,3.4,1.7,4.0,12.6
481,1991-92,65,32,MIL,1.9,0.9,0.4,3.4,1.5,3.8,11.4
481,1992-93,66,33,MIL,3.0,1.2,0.7,3.6,1.8,4.3,16.9
481,1993-94,71,34,TOT,3.1,1.1,0.4,3.4,1.2,4.5,13.2
481,1993-94,43,34,MIL,3.8,1.2,0.4,3.8,1.2,5.3,15.2
481,1993-94,28,34,CHH,2.0,1.0,0.4,2.8,1.1,3.3,10.1
481,1995-96,63,36,SEA,0.9,0.4,0.1,2.9,0.4,2.0,5.4
481,1996-97,17,37,BOS,0.9,0.3,0.2,2.5,0.4,1.6,4.8
482,1975-76,81,22,MIL,1.9,0.6,0.3,2.9,1.4,2.2,8.6
482,1976-77,82,23,MIL,2.5,1.0,0.3,2.7,1.6,3.5,14.4
482,1977-78,82,24,MIL,2.1,0.9,0.4,2.5,1.4,2.1,13.6
482,1978-79,82,25,MIL,2.0,1.1,0.5,2.2,1.4,2.2,15.5
482,1979-80,81,26,MIL,2.9,1.2,0.2,2.7,1.3,2.4,17.6
482,1980-81,77,27,MIL,3.0,1.1,0.4,2.4,1.0,2.7,16.8
482,1981-82,41,28,MIL,2.7,0.7,0.1,2.2,0.9,2.1,12.5
482,1982-83,70,29,MIL,3.0,0.6,0.1,2.2,0.6,2.9,14.4
482,1983-84,81,30,MIL,3.3,0.7,0.2,2.8,1.0,3.1,15.1
482,1984-85,80,31,LAC,2.1,0.6,0.2,1.6,0.7,2.2,13.9
482,1985-86,58,32,LAC,1.9,0.5,0.1,1.4,0.5,1.6,8.8
482,1986-87,34,33,MIL,1.0,0.3,0.1,1.5,0.4,1.1,5.1
483,1962-63,27,23,STL,0.9,,,2.1,,,6.1
483,1963-64,80,24,STL,2.3,,,3.4,,,8.5
483,1964-65,79,25,STL,2.4,,,3.5,,,11.5
483,1965-66,78,26,STL,2.7,,,4.3,,,13.0
483,1966-67,79,27,STL,2.8,,,4.1,,,17.4
483,1967-68,82,28,STL,3.1,,,4.5,,,15.6
483,1968-69,80,29,ATL,3.7,,,3.6,,,11.8
483,1969-70,82,30,ATL,4.2,,,3.6,,,14.8
483,1970-71,82,31,ATL,2.9,,,3.9,,,11.9
483,1971-72,78,32,TOT,2.5,,,3.4,,,12.6
483,1971-72,14,32,ATL,2.9,,,3.6,,,9.5
483,1971-72,64,32,PHI,2.5,,,3.4,,,13.2
483,1972-73,82,33,TOT,2.7,,,3.6,,,10.3
483,1972-73,10,33,PHI,2.3,,,3.5,,,14.0
483,1972-73,72,33,LAL,2.7,,,3.6,,,9.8
483,1973-74,65,34,LAL,2.3,0.9,0.5,3.4,3.0,4.7,8.4
483,1974-75,32,35,TOT,1.0,0.3,0.2,2.0,2.0,2.2,2.7
483,1974-75,17,35,LAL,1.6,0.4,0.3,2.7,2.7,2.8,3.3
483,1974-75,15,35,GSW,0.3,0.3,0.0,1.3,1.2,1.5,2.1
484,2018-19,82,22,PHO,2.1,1.6,0.5,2.5,0.7,2.5,8.3
484,2019-20,9,23,PHO,1.0,1.6,0.1,1.6,0.6,3.3,4.8
485,2018-19,80,20,CHO,1.2,0.7,0.6,1.4,0.8,3.2,7.5
485,2019-20,10,21,CHO,2.0,0.2,0.8,2.2,1.4,4.2,13.0
486,1946-47,58,23,BOS,1.0,,,2.0,,,9.8
487,1946-47,12,23,NYK,0.1,,,1.3,,,2.8
488,2018-19,39,22,ORL,2.2,0.3,0.1,1.7,0.1,1.8,3.5
489,1969-70,77,22,PTP,1.7,,,3.1,2.6,3.2,21.0
489,1970-71,79,23,PTC,2.9,,,3.5,3.8,5.9,29.3
489,1971-72,49,24,PTC,4.1,,,3.2,3.1,6.0,28.9
489,1972-73,70,25,SEA,2.1,,,2.4,,,12.8
489,1973-74,35,26,SEA,1.6,0.8,0.2,2.0,1.7,2.5,12.5
489,1974-75,21,27,SEA,0.9,0.3,0.1,1.6,0.7,0.9,7.7
490,1973-74,55,22,PHI,1.7,0.5,0.0,1.2,1.2,1.8,4.7
490,1974-75,72,23,PHI,1.4,0.3,0.0,1.4,1.5,2.0,6.2
490,1975-76,47,24,SAA,2.6,0.5,0.0,1.7,1.4,2.3,7.0
490,1976-77,82,25,SAS,2.9,1.1,0.0,2.4,1.5,2.8,11.4
490,1977-78,82,26,SAS,2.4,0.8,0.0,1.8,1.2,1.9,8.1
490,1978-79,74,27,SAS,3.1,0.8,0.2,2.1,1.1,2.3,6.4
490,1979-80,82,28,UTA,4.2,1.1,0.1,2.6,2.1,4.2,11.6
490,1980-81,82,29,UTA,4.7,0.8,0.0,2.3,1.3,4.0,8.7
490,1981-82,82,30,DAL,5.5,0.8,0.1,2.7,1.5,2.7,7.0
490,1982-83,37,31,DAL,1.9,0.2,0.0,1.2,0.6,0.9,2.8
491,1967-68,11,23,SDR,1.1,,,0.9,,,2.5
492,1977-78,7,25,DET,0.3,0.1,0.0,0.4,0.1,0.4,1.3
493,1985-86,32,22,SAS,0.2,0.1,0.4,1.7,0.3,1.2,1.7
493,1986-87,6,23,SAS,0.3,0.2,0.0,0.5,0.3,0.3,1.5
494,1980-81,2,22,WSB,1.5,0.5,0.0,1.0,0.0,1.0,2.0
495,2009-10,52,22,SAC,0.4,0.3,0.1,2.2,2.0,2.1,2.8
495,2010-11,63,23,MIL,0.3,0.2,0.0,1.9,1.2,1.7,2.2
495,2011-12,35,24,MIL,0.3,0.1,0.0,0.9,0.9,1.2,1.1
496,2018-19,42,28,DAL,0.5,0.1,0.1,0.8,0.2,1.3,4.0
496,2019-20,2,29,DAL,0.5,0.0,0.0,0.0,0.0,0.0,1.5
497,1981-82,63,23,SDC,2.5,0.8,0.2,2.0,1.0,0.9,6.3
497,1982-83,58,24,SDC,1.1,0.4,0.2,1.4,0.6,0.5,3.8
498,2016-17,75,24,MIL,4.2,1.1,0.2,1.9,0.6,2.2,10.2
498,2017-18,48,25,MIL,3.2,0.9,0.3,2.7,0.5,2.8,13.0
498,2018-19,64,26,MIL,3.2,0.7,0.2,1.6,1.0,3.5,15.6
498,2019-20,10,27,IND,8.9,1.2,0.3,2.4,0.7,4.5,20.8
499,1974-75,73,21,MIL,3.0,0.4,0.2,2.4,0.5,1.5,8.1
499,1975-76,75,22,MIL,3.3,0.5,0.2,1.8,0.3,1.3,8.4
499,1976-77,80,23,TOT,2.9,0.5,0.5,2.1,0.3,1.3,8.1
499,1976-77,41,23,MIL,2.7,0.5,0.6,2.1,0.2,1.3,8.9
499,1976-77,39,23,CLE,3.0,0.4,0.3,2.0,0.3,1.2,7.2
499,1977-78,13,24,BUF,1.5,0.2,0.4,0.8,0.2,0.7,4.2
500,1948-49,54,28,INJ,2.5,,,2.7,,,8.2
500,1949-50,7,29,ROC,0.1,,,1.0,,,4.9
501,1970-71,8,,FLO,0.1,,,0.6,1.0,0.5,2.6
502,2007-08,51,23,HOU,1.7,0.3,0.1,1.4,0.3,0.8,5.2
502,2008-09,80,24,HOU,3.0,0.6,0.1,1.9,0.4,1.6,11.2
502,2009-10,82,25,HOU,5.3,0.8,0.2,2.4,0.7,2.0,19.6
502,2010-11,59,26,TOT,3.9,0.6,0.1,1.9,0.3,1.0,10.7
502,2010-11,34,26,HOU,3.8,0.6,0.1,2.0,0.3,1.2,11.6
502,2010-11,25,26,PHO,4.2,0.5,0.0,1.8,0.4,0.7,9.6
502,2012-13,53,28,TOT,2.2,0.6,0.2,1.8,0.2,1.3,7.1
502,2012-13,46,28,SAC,2.3,0.6,0.2,1.9,0.3,1.4,8.0
502,2012-13,7,28,HOU,0.9,0.1,0.4,0.7,0.1,0.1,1.4
502,2013-14,72,29,TOT,3.2,0.7,0.2,2.0,0.6,1.3,9.0
502,2013-14,43,29,HOU,1.9,0.6,0.1,1.8,0.5,0.9,7.0
502,2013-14,29,29,DEN,5.2,0.9,0.2,2.4,0.7,2.0,11.9
502,2014-15,82,30,CHI,3.2,0.7,0.2,2.3,0.4,1.6,11.6
502,2015-16,69,31,CHI,2.6,0.4,0.1,1.9,0.3,1.2,7.1
502,2016-17,65,32,IND,1.9,0.4,0.1,1.4,0.3,0.8,5.0
502,2017-18,32,33,MIN,0.6,0.2,0.0,0.9,0.2,0.3,2.3
503,2017-18,82,22,MEM,1.6,0.9,0.2,2.8,0.6,2.5,11.0
503,2018-19,18,23,MEM,0.9,0.6,0.2,2.8,0.5,1.2,7.5
503,2019-20,9,24,MEM,1.9,0.9,0.4,4.6,1.2,2.9,12.7
504,1991-92,37,22,DEN,0.3,0.2,0.1,0.5,0.4,0.7,2.8
504,1992-93,55,23,DEN,0.6,0.2,0.0,0.8,0.4,1.1,4.1
504,1993-94,34,24,DEN,0.1,0.0,0.1,0.6,0.1,0.5,2.5
505,2011-12,56,23,NJN,2.3,0.9,0.3,2.1,1.3,2.3,12.6
505,2012-13,73,24,BRK,1.0,0.5,0.2,1.3,0.4,1.0,5.4
505,2013-14,35,25,TOT,0.7,0.4,0.1,0.6,0.3,1.3,4.5
505,2013-14,10,25,BOS,0.4,0.1,0.1,0.5,0.1,1.8,3.1
505,2013-14,7,25,GSW,0.0,0.1,0.0,0.0,0.1,0.6,1.9
505,2013-14,18,25,LAL,1.2,0.7,0.2,0.9,0.4,1.2,6.4
505,2017-18,7,29,MEM,3.6,1.6,0.4,0.9,1.1,1.9,20.1
505,2018-19,29,30,MEM,0.9,0.3,0.1,1.1,0.4,1.1,6.6
506,1980-81,82,22,SDC,2.5,1.2,0.4,2.9,2.6,2.8,14.7
506,1981-82,82,23,SDC,2.9,1.4,0.5,3.5,2.5,5.1,15.6
506,1982-83,82,24,SDC,3.2,1.4,0.5,3.6,2.9,3.4,12.2
506,1983-84,47,25,SDC,1.9,1.1,0.3,2.7,3.0,4.3,11.3
506,1986-87,10,28,IND,1.1,0.9,0.0,1.9,0.9,1.9,3.3
506,1987-88,16,29,DEN,0.8,0.3,0.1,1.3,1.2,1.6,2.7
507,1988-89,82,23,PHI,3.7,0.8,0.0,1.4,0.2,0.9,5.2
507,1989-90,72,24,PHI,2.9,0.7,0.0,1.5,0.2,0.7,4.4
507,1990-91,80,25,MIN,2.6,0.7,0.1,1.5,0.4,0.6,5.3
507,1991-92,82,26,MIN,2.5,0.8,0.1,1.0,0.3,0.9,5.1
507,1992-93,82,27,HOU,3.0,1.0,0.0,1.7,0.3,0.9,6.3
507,1993-94,73,28,HOU,2.0,0.7,0.0,1.3,0.1,1.3,5.2
507,1994-95,59,29,TOT,2.0,0.6,0.1,0.9,0.2,0.9,5.8
507,1994-95,28,29,HOU,0.8,0.3,0.0,0.5,0.0,0.4,3.4
507,1994-95,31,29,DAL,3.0,0.8,0.1,1.4,0.4,1.3,7.9
507,1995-96,69,30,DAL,1.4,0.6,0.0,0.8,0.2,0.4,5.1
507,1996-97,38,31,NYK,0.8,0.6,0.0,0.9,0.2,0.3,1.5
507,1997-98,43,32,CLE,1.1,0.4,0.1,0.6,0.1,0.6,1.8
508,2006-07,38,25,SEA,0.1,0.2,0.1,0.7,0.7,1.3,2.4
508,2007-08,33,26,MEM,0.2,0.2,0.1,1.2,1.1,1.7,3.0
508,2008-09,4,27,CHA,0.3,0.3,0.0,2.3,1.8,1.3,1.0
509,2015-16,29,23,LAL,0.7,0.5,0.2,1.2,0.3,2.1,4.0
509,2016-17,11,24,TOT,0.7,0.5,0.1,1.4,0.7,2.3,3.9
509,2016-17,9,24,NOP,0.7,0.6,0.1,1.4,0.7,2.2,3.8
509,2016-17,2,24,ORL,1.0,0.0,0.0,1.0,1.0,2.5,4.5
509,2017-18,1,25,MIN,1.0,0.0,0.0,0.0,0.0,0.0,3.0
510,1948-49,20,25,PRO,0.7,,,3.4,,,5.4
510,1949-50,62,26,DNN,1.6,,,4.3,,,11.7
511,2008-09,68,24,TOT,1.7,0.3,0.0,1.4,0.2,0.6,5.3
511,2008-09,47,24,SAC,1.9,0.3,0.0,1.6,0.2,0.6,5.2
511,2008-09,21,24,MIN,1.4,0.3,0.1,1.0,0.3,0.5,5.5
511,2009-10,45,25,TOT,2.0,0.3,0.0,0.9,0.2,0.6,4.8
511,2009-10,22,25,NOH,2.1,0.4,0.0,1.3,0.0,0.8,6.6
511,2009-10,23,25,LAC,1.8,0.3,0.0,0.6,0.3,0.5,3.0
511,2016-17,25,32,HOU,0.6,0.0,0.0,0.2,0.0,0.2,2.5
511,2017-18,20,33,HOU,0.6,0.2,0.0,0.3,0.0,0.4,2.5
512,2018-19,74,22,DET,1.2,0.5,0.5,2.4,0.6,1.9,4.3
512,2019-20,10,23,DET,2.8,1.1,0.4,3.7,1.2,3.1,8.1
513,2019-20,1,22,ATL,0.0,0.0,0.0,0.0,0.0,1.0,2.0
514,1989-90,75,21,CLE,0.7,0.4,0.3,2.0,1.1,2.0,7.3
514,1990-91,74,22,CLE,1.1,0.4,0.3,1.8,1.1,1.8,8.5
514,1991-92,42,23,TOT,0.6,0.3,0.2,1.1,0.7,1.2,3.6
514,1991-92,6,23,CLE,0.5,0.5,0.0,1.2,0.3,0.7,2.5
514,1991-92,36,23,LAL,0.6,0.3,0.2,1.1,0.8,1.3,3.8
514,1992-93,77,24,NJN,0.7,0.3,0.3,1.5,1.1,1.9,5.1
514,1993-94,1,25,DAL,0.0,0.0,0.0,2.0,0.0,1.0,3.0
514,1994-95,41,26,HOU,0.7,0.3,0.3,2.6,1.6,3.0,6.1
514,1995-96,82,27,HOU,1.1,0.6,0.5,2.0,1.6,3.7,8.6
514,1996-97,70,28,TOT,0.4,0.1,0.3,1.4,0.6,1.5,2.9
514,1996-97,10,28,PHO,0.4,0.0,0.2,1.4,0.3,1.3,3.4
514,1996-97,60,28,MIL,0.4,0.2,0.3,1.4,0.6,1.6,2.8
514,1997-98,77,29,ATL,0.7,0.3,0.2,1.3,0.7,1.6,5.0
514,1998-99,48,30,CHH,1.2,0.3,0.4,2.2,0.8,2.9,8.5
514,1999-00,63,31,TOT,1.0,0.3,0.3,1.8,0.6,2.1,5.3
514,1999-00,30,31,SAS,1.4,0.3,0.3,1.8,0.4,2.2,6.3
514,1999-00,33,31,CHH,0.8,0.4,0.2,1.8,0.7,2.0,4.4
514,2000-01,26,32,TOT,0.4,0.3,0.3,1.4,0.3,1.8,3.9
514,2000-01,6,32,GSW,0.8,0.5,0.2,1.7,0.5,2.5,4.0
514,2000-01,20,32,CLE,0.3,0.3,0.3,1.4,0.3,1.6,3.9
514,2001-02,18,33,SAC,0.3,0.1,0.2,0.7,0.6,1.3,1.2
515,2001-02,17,22,PHI,0.1,0.1,0.1,0.6,0.1,0.1,1.4
515,2002-03,5,23,TOR,0.6,0.2,0.0,2.8,0.6,2.4,5.6
515,2003-04,3,24,NJN,0.0,0.7,0.0,0.7,1.0,0.7,1.0
515,2004-05,14,25,WAS,1.0,0.1,0.4,1.2,0.7,1.3,3.9
516,1948-49,3,25,BLB,0.0,,,1.0,,,1.3
517,1990-91,82,22,BOS,4.2,1.0,0.2,2.0,0.5,1.7,8.7
517,1991-92,31,23,BOS,5.3,1.1,0.2,2.4,0.5,2.1,11.7
517,1992-93,80,24,BOS,5.8,1.7,0.4,2.5,0.6,2.5,10.9
517,1993-94,77,25,BOS,4.5,2.0,0.6,2.7,0.8,3.1,15.5
517,1994-95,79,26,BOS,3.8,1.4,0.6,2.3,0.8,2.4,15.6
517,1995-96,65,27,BOS,2.2,1.2,0.2,1.8,0.6,1.5,10.7
517,1996-97,21,28,BOS,3.2,1.5,0.3,2.1,0.4,1.9,7.6
517,1997-98,72,29,TOT,2.1,1.1,0.3,1.7,0.3,1.8,9.1
517,1997-98,41,29,BOS,1.3,1.1,0.1,1.9,0.2,1.3,6.8
517,1997-98,31,29,TOR,3.3,1.2,0.5,1.5,0.5,2.5,12.2
517,1998-99,49,30,TOR,2.9,1.1,0.2,1.5,0.3,1.8,11.2
517,1999-00,38,31,TOR,2.3,0.6,0.1,1.6,0.2,1.2,6.9
517,2000-01,7,32,ORL,1.7,0.6,0.0,1.4,0.0,1.6,6.9
517,2001-02,7,33,ORL,0.3,0.4,0.1,0.6,0.0,1.3,1.0
518,2006-07,49,22,UTA,1.7,0.4,0.1,1.0,0.2,0.7,1.9
518,2008-09,19,24,TOT,1.9,0.5,0.0,1.5,0.4,1.2,2.4
518,2008-09,17,24,WAS,1.9,0.6,0.0,1.3,0.4,1.2,2.4
518,2008-09,2,24,PHO,1.5,0.0,0.0,3.0,0.0,0.5,2.5
519,2009-10,57,22,CHA,0.3,0.4,0.2,0.9,0.5,0.8,3.3
519,2010-11,49,23,TOT,0.7,0.4,0.2,1.2,0.8,1.2,3.8
519,2010-11,41,23,CHA,0.7,0.4,0.2,1.2,0.8,1.3,3.7
519,2010-11,8,23,NYK,0.5,0.5,0.3,1.4,1.1,0.8,4.3
519,2011-12,65,24,CHA,1.0,0.7,0.2,1.5,1.5,2.2,8.1
520,2002-03,10,24,TOT,0.7,0.4,0.1,1.4,0.8,1.0,3.0
520,2002-03,7,24,SAS,0.3,0.0,0.0,0.4,0.6,0.4,1.7
520,2002-03,3,24,DEN,1.7,1.3,0.3,3.7,1.3,2.3,6.0
520,2003-04,58,25,SAS,0.6,0.3,0.1,1.1,0.7,1.6,4.0
520,2004-05,67,26,SAS,1.4,0.6,0.2,1.2,0.6,2.1,7.4
520,2005-06,81,27,UTA,1.3,0.5,0.2,1.9,0.9,1.7,7.5
520,2006-07,58,28,NOK,2.6,0.8,0.2,2.4,0.9,3.4,11.6
520,2007-08,78,29,CLE,2.2,0.7,0.1,1.8,0.8,2.5,7.5
520,2008-09,63,30,NOH,0.9,0.5,0.1,1.3,0.5,1.4,5.2
520,2009-10,50,31,TOT,1.3,0.7,0.1,1.4,0.6,1.9,8.0
520,2009-10,39,31,NOH,1.5,0.8,0.1,1.6,0.7,2.1,9.7
520,2009-10,11,31,CHI,0.6,0.3,0.1,0.9,0.2,1.2,1.8
521,2001-02,3,22,MIA,0.0,0.0,0.3,1.3,0.3,1.7,1.0
522,1971-72,33,23,SEA,1.8,,,1.3,,,4.2
522,1972-73,79,24,SEA,5.5,,,2.9,,,13.5
522,1973-74,82,25,SEA,5.0,1.7,0.2,3.4,1.4,3.5,16.5
522,1974-75,81,26,SEA,3.5,2.3,0.2,2.8,1.4,2.8,21.0
522,1975-76,76,27,SEA,2.7,1.9,0.2,2.4,1.5,2.7,23.1
522,1976-77,72,28,SEA,2.4,1.7,0.3,1.9,0.9,2.3,17.2
522,1977-78,72,29,SEA,3.3,1.5,0.3,2.0,0.8,1.8,16.6
522,1978-79,77,30,SEA,3.4,1.5,0.3,1.8,0.5,1.7,14.0
522,1979-80,80,31,SEA,2.2,0.8,0.2,1.5,0.4,1.5,12.0
522,1980-81,78,32,SEA,3.0,1.1,0.2,1.8,0.7,1.6,15.5
522,1981-82,82,33,SEA,2.9,0.8,0.0,1.4,0.5,1.2,11.2
522,1982-83,80,34,SEA,3.0,0.7,0.2,1.2,0.4,0.8,10.2
522,1983-84,71,35,SEA,2.7,0.7,0.0,1.2,0.2,0.7,8.5
523,1957-58,1,22,MNL,0.0,,,1.0,,,1.0
524,1998-99,33,23,PHO,0.9,0.2,0.0,0.6,0.2,0.5,2.4
525,1946-47,54,23,DTF,0.7,,,2.3,,,4.9
526,2014-15,19,22,LAL,2.1,0.6,0.1,1.7,0.2,1.7,11.9
527,2016-17,78,20,BOS,0.8,0.4,0.2,1.8,0.6,2.2,6.6
527,2017-18,70,21,BOS,1.6,1.0,0.4,2.6,0.9,4.0,14.5
527,2018-19,74,22,BOS,1.4,0.9,0.4,2.5,0.9,3.4,13.0
527,2019-20,5,23,BOS,2.0,0.8,0.6,3.0,0.4,6.0,18.8
528,1973-74,77,22,ATL,1.5,0.4,0.2,3.1,2.3,3.4,9.3
528,1974-75,73,23,ATL,1.8,0.7,0.2,3.1,2.5,3.5,11.2
528,1975-76,75,24,ATL,1.7,0.6,0.2,3.1,1.9,3.4,7.9
528,1976-77,77,25,ATL,1.3,0.6,0.1,2.8,1.0,2.1,5.7
528,1977-78,75,26,ATL,1.4,0.7,0.1,3.7,1.8,2.2,7.3
528,1978-79,77,27,CHI,1.4,0.2,0.1,2.3,1.1,2.0,5.0
528,1979-80,32,28,TOT,0.6,0.1,0.1,2.2,0.8,1.4,3.5
528,1979-80,4,28,UTA,1.0,0.0,0.0,1.0,1.3,1.0,1.0
528,1979-80,28,28,ATL,0.5,0.1,0.1,2.4,0.8,1.5,3.9
529,2001-02,29,20,BOS,0.5,0.6,0.2,0.6,0.4,1.3,2.2
529,2002-03,51,21,BOS,0.4,0.7,0.3,1.3,0.9,1.9,2.8
529,2003-04,55,22,TOT,1.2,0.5,0.1,1.5,0.7,1.9,5.3
